word,sessions,clients
ស្លុតី,6,5
ឧត្តមមន្ត្រី,6,6
អំពក,6,5
ទព្វបុរស,6,5
ចន្ទាល់,6,5
ភូស,6,5
ប្រាកដនិយម,6,6
អនគ្ឃ,6,5
បុរិន្ទ,6,5
ត្របែក,6,5
នរវិទូ,6,6
រាមាយណៈ,6,6
ល្មុត,6,6
បន្ទច់,6,6
ពិធីការិនី,6,6
កង្កែប,6,6
ជននី,6,5
អនន្តរាគមន៍,6,5
ត្របោម,6,6
សិរីសោភ័ណ,6,6
ត្រសាល់,6,6
ស្កាំ,6,6
អស់អញ,6,5
កញ្ឆេង,6,5
ថ្កាត់,6,6
ឈ្ងប់,6,5
រង្កៀក,6,6
មាសិកា,6,6
កាមរូបារម្មណ៍,6,5
កំពូជ,6,6
ខ្ញុំកំដរ,6,6
ឆ្មូល,6,6
អង្កាញ់,6,6
ជនី,6,6
ទឹកមុខ,6,6
អភិរាម,6,5
សម្លប,6,5
សាស្ត្រាស្លឹករឹត,6,5
ឈ្លូស,6,5
បញ្ជើច,6,6
ស្រងែ,6,6
កំផែល,6,5
កៀច,6,5
សម្ភោជ,6,6
ឆ្កឺត,6,5
កន្ទ្រាំ,6,6
សុសវែរ,6,5
អភូត,6,6
ដង្គត់,6,5
និសា,6,6
បង្ហៀរ,6,6
ដង្កែ,6,5
កាស៊ីណូ,6,5
តេជវន្ត,6,5
ឋានន្តរនាម,6,6
ព្រាលៗ,6,6
ម្រះព្រៅ,6,6
កន្ធែក,6,6
ស្ពង់,6,5
គ្រុំ,6,6
អាម័យ,6,6
ក្រឺត,6,6
រួប,6,6
ទន្សែ,6,6
ត្រៃសរណគមន៍,6,6
ប៉ៅ,6,6
ដំឡូងមី,6,6
រលូត,6,5
ឥតគិតថ្លៃ,6,5
ស្ញាញ,6,6
ដាយ,6,6
ជ្រុលជ្រួស,6,6
រំលូត,6,6
ទែង,6,6
អង្គើយ,6,5
កំណុំ,6,5
ទល់លាមក,6,6
ប្រែង,6,5
លិម្បកម្ម,6,6
ហាប,6,6
សជី,6,6
ឋិតិ,6,6
កើល,6,6
សិកា,6,5
ដែកគោល,6,5
តូចតាច,6,5
អ្នកផង,6,6
ភ្លូក,6,6
បណ្ណសារដ្ឋាន,6,6
ព្រះក្រុង,6,6
សមញ្ញា,6,5
បន្ទាល,6,5
សុចិត្តា,6,5
កាក់កប,6,5
បុរេលក្ខខណ្ឌ,6,6
ភារា,6,6
ជំនាងផ្ទះ,6,6
អនុប្បយោគ,6,6
ក្បោះ,6,6
ប្រដាប់ភេទ,6,6
ល្វក់,6,6
ឥទ្ធានុភាព,6,6
ខាន់ខៅ,6,5
សុតៈ,6,5
ភាណ,6,6
និរុត្តិ,6,5
របបនយោបាយ,6,5
រដ្ឋសហព័ន្ធ,6,5
ចាន់គិរី,6,6
ពាណិជ្ជូបនីយកម្ម,6,6
អធម្មនុញ្ញភាព,6,5
ភ្សាំ,6,6
រង្វាល់,6,5
នីវ៉ូទឹកសមុទ្រ,6,5
ទឹកដោះ,6,6
រកកល់,6,5
បង្អរ,6,6
កោតក្រែង,6,6
ត្លេវ,6,5
គ័ភ៌,6,5
ជ្រាំង,6,6
ព្រាច,6,6
លលៃ,6,5
ខុន,6,6
សម្អិត,6,6
យាមកា,6,6
ផ្លួក,6,6
អនរិយជន,6,6
យោបំ,6,5
ពិទ្យាធរ,6,6
អាសិរ្ពិស,6,6
ជិវ្ហាបសាទ,6,5
រូបិយាណត្តិ,6,6
វល័យ,6,6
ផាក្រាប,6,5
ត្រយូង,6,5
ស្លាត,6,5
ក្ដាត,6,6
ឡេមឡឺម,6,5
បោក្ខរណី,6,5
អំពៅ,6,5
អន្ត្រើក,6,5
ធម្មសាស្ត្រ,6,5
ក្រឹម,6,5
ស្អុះ,6,6
ប្រតិប័ទ,6,6
អំមិញ,6,5
ទឹកខ្មេះ,6,6
អុជអាល,6,6
កុម៉្មង់ដូ,6,5
ទិល,6,5
រញ្ជួយផែនដី,6,5
សុពលកម្ម,6,5
ញ៉ាំញ៉ើ,6,6
ជំនាញការ,6,6
វេស្សវ័ណ,6,5
ញេយ្យធម្ម,6,5
បំផ្ទុះ,6,6
អសុចិ,6,5
ភ័ព្យ,6,5
សាមគ្គីភេទ,6,6
អាធ័ម,6,5
ម៉ាំង,6,6
ខ្នល់,6,6
អឃោសៈ,6,6
កូនជឹង,6,5
អូត,6,6
ប្រេងកូឡា,6,5
ជុល,6,5
រឹមៗ,6,6
ត្រៃវេទ,6,6
ត្រអាល,6,6
សំរុង,6,6
កាកគតិ,6,6
ស្រាល់,6,5
មហោឡារ,6,6
បមាណីយ,6,5
ចិន្តនាការ,6,5
ស៊ែ,6,5
ចងពុង,6,5
ម្រឹត្យូវ,6,5
នាដការី,6,6
ក្រឡិត,6,5
បំប៉ោង,6,6
ចុងចោទ,6,5
មារគា,6,5
សមាជិកភាព,6,6
ឆ្កឹះឆ្កៀល,6,6
ស្ញាច,6,5
ពាក្យកាត់,6,5
អក្ក,6,6
ខ្មាញ់,6,6
បន្លោះ,6,6
សម្រេក,6,5
កូទីលេដុង,6,6
វេទនារម្មណ៍,6,6
អចិរ,6,6
ជ័យភណ្ឌ,6,5
តៀន,6,6
ចាងវ៉ាង,6,6
ខោអាវ,6,6
អរហត្ត,6,6
ត្រលាត់,6,6
ឧភតោ,6,6
មេធា,6,6
រល់,6,6
ទណ្ឌឃាដ,6,5
ដ្រូន,6,5
ហត្ថលេខ,6,6
ត្រសែត,6,5
ឧទ្ធច្ច,6,5
សុជនភាព,6,5
ស្ទៃ,6,6
ពព្លាក់,6,6
សមុទយៈ,6,5
មហារីក,6,6
ក្រឡាញ់,6,6
អរហំ,6,5
កុញ,6,6
សម្ដើង,6,5
បទអន្តរាគមន៍,6,6
ហត្ថី,6,5
ស្ប៉,6,5
សាលារៀនជំនាន់ថ្មី,6,6
អាតូម,6,5
ខ្ញង់,6,5
កេងកង,6,6
គូឆាយ,6,6
លិខិតឆ្លងដែន,6,6
ស៊ង,6,5
ដែកកិប,6,5
ត្រដឹង,6,5
សង្គហភាព,6,6
ប្រជ្រុយ,6,6
ចន្ទោល,6,6
កន្លុះ,6,6
ទោះជា,6,5
ឧបសម្បន្ន,6,6
ខាត់ណា,6,5
ឃោសនិក,6,5
លិខិតឧទ្ទេសនាម,6,5
កាត់ទោស,6,5
ប៉័ង,6,6
មេឃុំ,6,6
មុទ្រា,6,5
ក្ដៀប,6,5
ការន្ត,6,5
គាប់ជួន,6,6
បញ្ចពិធកល្យាណី,6,6
រាត់,6,6
លំដោយ,6,6
បមាថកម្ម,6,5
បន្ទាបបន្ថោក,6,6
ស្លុះ,6,5
រលៀក,6,5
បញ្ចង្គ,6,5
សម្បទានិក,6,5
ឆ្កោក,6,6
បបែល,6,5
សារបាប់,6,5
ផុរ,6,6
ហិប,6,5
កំភែល,6,5
ហិមាល័យ,6,6
ងាស់,6,6
អវកាសយានិក,6,6
សោភី,6,6
ហេមពាន្ត,6,6
អនុប្បទាយី,6,6
កន្លេង,6,5
កណ្ដាច់,6,5
បិដ្ឋិ,6,6
សម្ពង្ស,6,5
រាមាយណ,6,6
កំពៀច,6,5
ស្ដាប់បង្គាប់,6,6
តុងតាំង,6,5
តុម្ព,6,5
ស្អា,6,6
តាក,6,5
ធនុ,6,6
ខ្មៅដៃ,6,5
មរតកសាសន៍,6,5
អច្ច័យលាភី,6,5
កណ្ដារ,6,6
ចាប់ជាតិ,6,6
ស្នាប់,6,5
មេថុន,6,6
នីហរណកម្ម,6,5
ជម្រះបញ្ជី,6,6
ត្រលាំង,6,5
អុង,6,6
យោមរាជ,6,6
បុរេសនា,6,6
ធ្នស់,6,6
កាឡកណ្ណី,6,6
អភិសមាចារ,6,6
ពាក្យកម្លាយ,6,5
ផើម,6,5
បសាទ,6,5
ប៉ាច់,6,6
អ្នកលេង,6,5
ហោត្រៃ,6,5
ម៉ាច់,6,6
ខ្ជាំ,6,5
រមេញ,6,6
ហរិ,6,6
រស្ស,6,5
ខេមររដ្ឋ,6,5
បំពាក់បំប៉ន,6,6
ត្រៀប,6,6
ស្កូវ,6,5
តេន,6,6
រគឹង,6,6
សង្កេតការណ៍,6,5
ស្រុតិ,6,6
ប្រឡូស,6,6
បំបាក់,6,6
ចុកពោះ,6,5
ទោសាគតិ,6,5
អយុត្ត,6,5
ចក្រាវុធ,6,6
ផាល,6,6
ឱភាស,6,6
រូបថត,6,5
កាន់ជើង,6,5
តម្រាស់,6,6
ជញ្ជួយ,6,6
បំណែងចែក,6,5
ជើងតាង,6,5
អធីនភាព,6,6
ភីង,6,6
ពិលាស,6,5
ភ្លូ,6,6
តួច,6,5
ខ្ញែ,6,6
ចំអៀក,6,5
អង់ស៊ីម,6,6
រលួស,6,5
ផ្ទញ់,6,5
រលើប,6,5
ស្គា,6,6
ជ្រីវ,6,5
សភាពាណិជ្ជកម្ម,6,6
ថាមភាព,6,5
សកលភាព,6,5
កេតុមាលា,6,6
ផុយស្រួយ,6,6
បម្រើបម្រាស់,6,5
អនុស្វារ,6,6
កញ្ច្រឺប,6,5
មត្តិកា,6,6
ពើក,6,5
ផាយោង,6,5
អំបាល,6,6
និរន្តរាយ,6,5
ផលិក,6,5
ចរណៈ,6,6
ស្នងការដ្ឋាន,6,5
បង្ហុយ,6,6
ទិវាករ,6,6
អធម្ម,6,5
ង៉ែត,6,6
អាប់ដេត,6,5
តោន,6,5
នាដករស,6,5
ពិពាហ៍,6,6
អភិវន្ទន៍,6,6
ទំពួន,6,6
សន្តិភាវូបនីយកម្ម,6,6
អធ្យុត្តម,6,5
គង់នៅ,6,6
ចចាត,6,5
អប្រមាទ,6,6
ប្រហាក់,6,6
ក្រេវ,6,6
ក្រឡូម,6,6
ក្រឡឺម,6,6
កាកនាសូរ,6,6
ទិវារាត្រី,6,6
អន្តិម,6,6
សវនៈ,6,5
សិម្ពលី,6,5
ជើងព្រៃ,6,6
សម្អុយ,6,6
បេះបិទ,6,5
ទឹកមន្ត,6,5
ប្រវេ,6,6
សគ្គ,6,6
ចងក,6,6
កញ្ជាក់,6,6
ឈូករ័ត្ន,6,6
ខនិជ,5,5
ញញែម,5,5
អព្រហ្មចារី,5,5
ស្នានីយ,5,5
គគ្រេង,5,5
អន្តរាយិកធម៌,5,5
សំយាក,5,5
កំពីង,5,5
សមោសរ,5,5
ចាក់ក្រឡេក,5,5
មីក្រូទស្សន៍,5,5
វិហង្គ,5,5
អំណោយទាន,5,5
ងងក់,5,5
មហាថេរ,5,5
យថាក្រម,5,5
ដាង,5,5
មាន់រងាវ,5,5
ជវនចិត្ត,5,5
អប្បមាណ,5,5
ព្រៅ,5,5
បរិលាភ,5,5
បង្អើល,5,5
ក្រពេញ,5,5
ពាណិជ្ជកិច្ច,5,5
ទូង,5,5
ហ៊ឹក,5,5
រងៀក,5,5
គប់វង់,5,5
សោភ័ណវិទ្យា,5,5
វិញ្ញត្តិ,5,5
ខ្យល់គរ,5,5
ព្រាកៗ,5,5
សុទ្ធោទនៈ,5,5
ស្មន្ធ,5,5
ទំនាក់ទំនងនិយម,5,5
ខ្យាដំរី,5,5
យុគលពិន្ទុ,5,5
ពិធុរ,5,5
អនុស្សរណ៍,5,5
ម៉ូក,5,5
កតិកាភេទ,5,5
មហាអំណាច,5,5
ចំទើរ,5,5
ទន្ទ្រាម,5,5
ខ្វង់,5,5
បបក់,5,5
គគ្រោក,5,5
ប្រយោជន៍និយម,5,5
ជ្រែះ,5,5
អាស្រាត,5,5
កេវ,5,5
ឆិនឆៃ,5,5
អចលនា,5,5
អកម្មកិរិយា,5,5
ទីន័ង,5,5
ដើមកំណើត,5,5
ឫក្សណៈ,5,5
មនុស្សយន្ត,5,5
ស្ប៉ត,5,5
ទ្រម,5,5
ឧត្តាស,5,5
ផែត,5,5
សមិតិ,5,5
អាជ្ជវៈ,5,5
កំពុក,5,5
ប៊ីលាន,5,5
ឧស្ម័នផ្ទះកញ្ចក់,5,5
ក្រញាំង,5,5
ស្រកានាគ,5,5
មហាក្សត្រិយ៍,5,5
ផ្ដែ,5,5
បោរីភាព,5,5
ឧបក្រម,5,5
រុក្ខសាស្ត្រ,5,5
រាសីចក្រ,5,5
ឈ្លប់,5,5
ប្រួញ,5,5
ប៉ាកកា,5,5
តូង,5,5
សុធីរា,5,5
វេទី,5,5
ទាង,5,5
ចន្ទាភា,5,5
ឆ្កែស្រែង,5,5
រដ្ឋអាជ្ញា,5,5
កុមារដ្ឋាន,5,5
ខ្នាប,5,5
កំពង់ចាម,5,5
ចន្ទាស់,5,5
បន្ទេរ,5,5
អម្មា,5,5
សិខិន,5,5
ជលធារសាស្ត្រ,5,5
ថ្វាត់,5,5
ឆើយ,5,5
កេសរកូល,5,5
ញ៉ែង,5,5
សត្តម,5,5
ផ្នួង,5,5
គគ្រុក,5,5
វិប្បយោគ,5,5
កម្លាំងចិត្ត,5,5
ឡេះឡះ,5,5
រាជក្រម,5,5
ប៉ែន,5,5
សោច,5,5
ហុងស៊ុយ,5,5
គជតា,5,5
អនាទរ,5,5
តេជោជ័យ,5,5
នុយក្លេអ៊ែ,5,5
ខ្ពុរ,5,5
ព្រិចៗ,5,5
សម្ទង់,5,5
ឧបចារ,5,5
ត្រូវតែ,5,5
កាកបាទក្រហម,5,5
ស៊ុតទ្រុឌ,5,5
ស្មិង,5,5
សំបុកចាប,5,5
ក្លងខែក,5,5
ស្អាង,5,5
រោយរាយ,5,5
ទេសកាល,5,5
អាយកូម,5,5
ប្រិតប្រៀន,5,5
ក្រី,5,5
គ្រលស,5,5
ប៉ឹង,5,5
យោគី,5,5
របាទ,5,5
ចតុកោណកែង,5,5
អេកូទេសចរណ៍,5,5
ធម្មយុត្តិ,5,5
បង្អក,5,5
ក្រឡិច,5,5
អាត្មាភាព,5,5
រក្សាសិទ្ធិ,5,5
ឥន្ទ្រា,5,5
ពាក្យចាស់,5,5
មច្ឆរិយៈ,5,5
ថ្ងួច,5,5
តើក,5,5
អូសទាញ,5,5
ត្អើក,5,5
រាន់,5,5
រេញ,5,5
បង្ខាន,5,5
ឡាំ,5,5
អតេកិច្ឆ,5,5
ប្រិចៗ,5,5
ស្រឺត,5,5
និស្ថាបនា,5,5
សប្បុរិស,5,5
ពង្រូល,5,5
សេដ្ឋកិច្ចបៃតង,5,5
និសាករ,5,5
ខ្វាត់,5,5
ជម្រួញ,5,5
បុរីរម្យ,5,5
ដុន,5,5
វិសភាគ,5,5
ត្រៃលក្ខណ៍,5,5
ច្របូក,5,5
មីក្រូហិរញ្ញវត្ថុ,5,5
ឆ្ពាម,5,5
ឌុកដាន់,5,5
អង្គំ,5,5
សារូ,5,5
ពំនូត,5,5
សុភោជន,5,5
ពលរដ្ឋវិជ្ជា,5,5
អចិត្តា,5,5
សូទ,5,5
កេរកាល,5,5
កុណ្ឌល,5,5
វិមុត្តិ,5,5
ជើងឯក,5,5
កាច់កុង,5,5
បាង,5,5
ឈ្មួយ,5,5
មៀងមើល,5,5
វារីជាតិ,5,5
កោវិទ,5,5
កែក,5,5
ដងភ្នំ,5,5
បដិរូបកម្ម,5,5
សាលោហិត,5,5
ដំបន់,5,5
សុក្រំ,5,5
ស្លង់,5,5
សិវៈ,5,5
ខុយ,5,5
ធម្មកថិក,5,5
អាជ្ញាសាលា,5,5
ភ្ងើយ,5,5
ខេន,5,5
ច្រហាញ់,5,5
ប្រផាប់,5,5
ភារត,5,5
ត្រុំ,5,5
ក្បាលក្រពើ,5,5
ស្រប៉ាប,5,5
ហេៈ,5,5
ពាលោ,5,5
រំលីង,5,5
ឈើអែម,5,5
មាក់ប្រេង,5,5
អូវែ,5,5
គណៈមេប្រយោគ,5,5
ប្រតិករ,5,5
ខក់,5,5
ហួង,5,5
មហឹសា,5,5
ពាហិរ,5,5
ប្រឌិតកថា,5,5
កំហុល,5,5
កុសិនារា,5,5
ពោប,5,5
ជាតិភូមិ,5,5
អតិសេដ្ឋ,5,5
ចាស់ជរា,5,5
គគ្រាត,5,5
កាសាវពស្ត្រ,5,5
ត្រុយ,5,5
សេនីយ៍,5,5
បដិប្បញ្ញត្ត,5,5
រាជអាជ្ញា,5,5
អសមកាល,5,5
បាញ់ហយ,5,5
រ៉ាប់,5,5
បរមាណូ,5,5
សុខសួស្ដី,5,5
ដីប្លី,5,5
រីត,5,5
សហកម្មសិទ្ធិករ,5,5
សន្ធឹកសន្ធៃ,5,5
ស្ពាន់ធ័រ,5,5
កាមតណ្ហា,5,5
កំពត,5,5
កាលប្រវត្តិ,5,5
មឹង,5,5
វង្កៈ,5,5
វ៉ូ,5,5
ស្រល់,5,5
អង្គការសហប្រជាជាតិ,5,5
នាគរិកា,5,5
ឡៅតេង,5,5
ក្លាំពូ,5,5
អន្តរវិស័យ,5,5
ដំណិត,5,5
បូព៌និមិត្ត,5,5
គ្រាក់,5,5
ញញី,5,5
ដាច់ណាត់,5,5
ស្រមាម,5,5
ចៅក្រមស៊ើបសួរ,5,5
វស្សានៈ,5,5
កូនក្រមុំ,5,5
ខាល,5,5
ប៊ូឡុង,5,5
ព្រយុង,5,5
រាជទាន,5,5
រាជបញ្ជា,5,5
ប៉ាហ៊ី,5,5
បស្ចិមប្រទេស,5,5
ស្បៃរឿង,5,5
គគ្រឹក,5,5
ឋបនភណ្ឌ,5,5
អវេវចនសព្ទ,5,5
រាមកេរ្តិ៍,5,5
បច្ចូស,5,5
អនីតិភាព,5,5
ឆ្អិត,5,5
សិន្ធ,5,5
កលយុទ្ធ,5,5
ព្រឹមៗ,5,5
អវគមន៍,5,5
ឩរូ,5,5
ជីវ្ហាវិញ្ញាណ,5,5
គូក,5,5
ត្រងិល,5,5
សណ្ដាប,5,5
កុង្សីយ៍,5,5
សុនីតិ,5,5
ចតុរារិយសច្ច,5,5
សូល៍,5,5
អនុរដ្ឋលេខាធិការ,5,5
គម្ភីរ,5,5
ចរន្តអគ្គិសនី,5,5
អស្សាមិក,5,5
រនាល,5,5
ច្រៀវច្រៃ,5,5
អម្ព,5,5
មនុញ្ញ,5,5
ស្រពាប់,5,5
លញ្ច,5,5
ស្កន្ទ,5,5
ផ្ទក់,5,5
ឃានរូបារម្មណ៍,5,5
ស្មោញ,5,5
លំពង់,5,5
សម្រើប,5,5
ទូរលេខ,5,5
ពំនិត,5,5
ចម្រាស,5,5
រតនគភ៌,5,5
ណាគ្រី,5,5
សិសិរៈ,5,5
ភ្លីភ្លើ,5,5
ផ្លៀក,5,5
សុត្តន្តបិដក,5,5
ក្រាក,5,5
ប្រព័ន្ធផ្សព្វផ្សាយ,5,5
ឆ្អឹងខ្នង,5,5
ប្រភាត,5,5
សន្ទិះ,5,5
ចុងចួន,5,5
បន្តោក,5,5
ទុព្វល,5,5
ប្លេះប្លោះ,5,5
នក្សត្រឫក្ស,5,5
ទឹកដៃ,5,5
រសេះរសោះ,5,5
ចងការ,5,5
ហួល,5,5
ស្វាយរៀង,5,5
វិស្សុតកម្ម,5,5
ព្រះសីហនុ,5,5
ហេតុភេទ,5,5
កំហាត,5,5
បុរាណស្ថាន,5,5
ស្មង,5,5
សកភាសា,5,5
ទ្រនឹប,5,5
វិធីការ,5,5
ម្រឹត,5,5
ពន្លួញ,5,5
ឧបលក្ខិត,5,5
ក្របែល,5,5
ជៀបកប្បាស,5,5
ទាសៈ,5,5
រត្តិចរ,5,5
ច្បាស់លះ,5,5
ខន់,5,5
ខ្មែរសេរី,5,5
ឪឡោក,5,5
រមឹល,5,5
រុក្ខា,5,5
ភុជង្គលីលា,5,5
សម្បយុត្ត,5,5
ត្រួសៗ,5,5
កំចាយ,5,5
ពាណិជ្យ,5,5
បរិចរណ៍,5,5
សង្កើច,5,5
រញង់,5,5
ជាតសិលា,5,5
បិទភ្ជាប់,5,5
វិបក្ខ,5,5
បន្ទាស,5,5
កម្រងកែវ,5,5
ឧទ្យានុរក្ស,5,5
បញ្ចសីល,5,5
សិល្ប៍វិជ្ជា,5,5
កោងកាច,5,5
គាប្បី,5,5
អបរាជិត,5,5
ឃ្ញើច,5,5
សង្ឃា,5,5
ចច្រែត,5,5
ឫក្សពារ,5,5
អំពែ,5,5
បរិវត្តន៍វប្បធម៌,5,5
បាញ់ស៊ុង,5,5
និទ្រាលុភាព,5,5
ត្រាប្រណី,5,5
ព្រត,5,5
គុណផល,5,5
វ៉ូង,5,5
ក្រវេមក្រវាម,5,5
ប៉ប្រៃ,5,5
